频道名称,分类,状态,响应时间,URL
CCTV1,央视频道,offline,10.32s,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,1.19s,http://101.19.84.8:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.54s,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,1.21s,http://202.168.187.208:9089/tsfile/live/1003_1.m3u8
CCTV1,央视频道,online,1.26s,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,1.57s,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv1
CCTV1,央视频道,online,0.57s,http://1.196.206.118:808/hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://61.146.189.78:8000/udp/239.77.1.17:5146
CCTV1,央视频道,offline,N/A,http://171.105.201.164:4022/udp/239.81.0.102:4056
CCTV1,央视频道,offline,N/A,http://171.105.201.164:4022/udp/239.81.0.13:4056
CCTV1,央视频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.0.184:5140
CCTV1,央视频道,offline,N/A,http://47.122.125.40:6666/hls/cctv1hd.m3u8
CCTV1,央视频道,offline,N/A,http://111.29.9.35:6610/000000001000/1000000001000018602/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://111.29.9.33:6610/000000001000/5000000010000030810/index.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.155:80/TVOD/88888888/224/3221226119/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.154:80/TVOD/88888888/224/3221226119/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.167:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.65.198/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.177:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.133.157:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV1,央视频道,offline,N/A,http://111.48.34.237/PLTV/88888888/224/3221229665/1.m3u8
CCTV1,央视频道,offline,N/A,http://111.48.34.237/PLTV/88888888/224/3221230440/1.m3u8
CCTV1,央视频道,offline,N/A,http://111.48.34.237/PLTV/88888888/224/3221229968/1.m3u8
CCTV1,央视频道,offline,N/A,http://111.48.34.237/PLTV/88888888/224/3221230563/1.m3u8
CCTV1,央视频道,offline,N/A,http://aiony.top:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,offline,N/A,http://800686.xyz:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,online,0.74s,http://123.123.74.59:9003//hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://123.14.90.93:9003//hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://171.117.246.172:9003//hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://61.134.255.246:9003//hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://129.146.6.71:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,offline,N/A,http://58.243.224.244:9901/tsfile/live/1031_1.m3u8
CCTV1,央视频道,offline,N/A,http://58.243.224.242:9901/tsfile/live/1031_1.m3u8
CCTV1,央视频道,online,0.98s,http://121.33.239.242:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.55s,http://218.29.168.146:352/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://183.3.134.56:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.53s,http://219.135.180.210:18888/hls/1/index.m3u8
CCTV1,央视频道,online,0.56s,http://175.31.21.146:4480/hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.61s,http://182.91.124.224:9901/tsfile/live/1037_1.m3u8
CCTV1,央视频道,online,0.48s,http://42.48.105.224:9002/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.41s,http://39.170.52.236:808/hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,offline,N/A,http://112.81.218.254:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,offline,N/A,http://111.14.181.15:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.62s,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.93s,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
CCTV1,央视频道,online,0.87s,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.34s,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8
CCTV1,央视频道,online,0.55s,http://58.210.168.86:10800/newlive/live/hls/1/live.m3u8
CCTV1,央视频道,offline,N/A,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.2:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.83:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.175:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.247:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://www.zzlag.top:9087/tsfile/live/1010_1.m3u8
CCTV1,央视频道,offline,N/A,http://119.62.36.174:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://223.159.8.12:8099/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://123.163.55.234:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://36.40.237.20:9999/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.77:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.53s,http://121.11.160.7:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000029752/1.m3u8?channel-id=wasusyt&Contentid=6000000001000029752&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000002226/1.m3u8?channel-id=bestzb&Contentid=5000000004000002226&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000265001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265001&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000030810/1.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000021973/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000025334/1.m3u8?channel-id=ystenlive&Contentid=1000000005000025334&livemode=1&stbId=3
CCTV1,央视频道,offline,N/A,http://tvh.990066.xyz/stream/channelid/267738118?profile=pass
CCTV1,央视频道,offline,N/A,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~I0Rkc6neBYgfpoJ1yud8Fw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND
CCTV1,央视频道,offline,N/A,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1&accountinfo=~~V2.0~I0Rkc6neBYgfpoJ1yud8Fw~PepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Epd7QgO4HFWH0z34SUb2Vs~ExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192714%2C%2C%2C20240420192714%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2
CCTV1,央视频道,offline,N/A,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,央视频道,offline,N/A,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225630/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225642/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225762/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221226221/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221226225/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225918/index.m3u8
CCTV1,央视频道,online,0.53s,http://112.123.243.37:50085/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://222.241.134.209:8099/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.52s,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://121.19.134.200:808/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://106.46.113.234:8888/hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://[2409:8087:7008:20::2]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV1,央视频道,offline,N/A,http://[2409:8087:7008:20::2]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221225816/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221226119/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.66.66/PLTV/88888888/224/3221225816/main.m3u8
CCTV1,央视频道,offline,N/A,http://39.134.66.66/PLTV/88888888/224/3221226119/main.m3u8
CCTV1,央视频道,offline,N/A,http://125.42.150.114:9901/tsfile/live/1000_1.m3u8
CCTV1,央视频道,online,0.47s,http://39.164.174.139:5000/nl.m3u8?id=CCTV-1HD
CCTV1,央视频道,offline,N/A,http://183.162.119.200:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.56s,http://219.145.59.166:8888/tsfile/live/1011_1.m3u8
CCTV1,央视频道,online,1.46s,http://60.209.125.254:352/tsfile/live/0001_1.m3u8?ace=
CCTV1,央视频道,offline,N/A,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~I0Rkc6neBYgfpoJ1yud8Fw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV1,央视频道,offline,N/A,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~cnoJZd_sZxCC6bZYZh4R6g~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV1,央视频道,offline,N/A,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226346/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~cnoJZd_sZxCC6bZYZh4R6g~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV1,央视频道,offline,N/A,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226431/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~cnoJZd_sZxCC6bZYZh4R6g~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV1,央视频道,offline,N/A,http://[2409:8087:2001:20:2800:0:df6e:eb07]/wh7f454c46tw3252572940_-481357165/ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8?icpid=3&RTS=1668593752&from=40&ocs=2_2409%3A8087%3A2001%3A20%3A2800%3A0%3Adf6e%3Aeb0a_80&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV1,央视频道,offline,1.35s,http://113.140.12.230:8888/newlive/live/hls/2/live.m3u8
CCTV1,央视频道,offline,N/A,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~I0Rkc6neBYgfpoJ1yud8Fw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV1,央视频道,online,1.12s,http://110.53.218.182:9902/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://221.213.69.82:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,1.55s,http://61.163.181.78:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,9.55s,http://119.39.9.8:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.58s,http://58.19.252.68:1111/tsfile/live/1000_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.195.109:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.59s,http://111.227.196.164:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://113.64.94.175:9901/tsfile/live/1023_1.m3u8
CCTV1,央视频道,offline,N/A,http://106.46.113.171:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.59s,http://114.104.171.233:20080/hls/1/index.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.199.121:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.132:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.191:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.211:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.199.59:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/1.m3u8?wsSecret=332203c5ef454e4e1ee7b3107d5a3b44&wsABSTime=67bfb3bc&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/1.m3u8?wsSecret=5fed6f41fd16e5c31d8549ecedcd6295&wsABSTime=67bfb321&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/1.m3u8?wsSecret=7b77a20d67955858c0baa554e93b1a2d&wsABSTime=67bfb31f&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/1.m3u8?wsSecret=e8430a58853e594b727aaabec5ff07b4&wsABSTime=67bfb339&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/2500/2500.m3u8?innersid=11777007371291284215&wsSecret=b0632452df017ff2530b473226009431&wsABSTime=67bfb2e3&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/2500/2500.m3u8?innersid=1228405901304177087&wsSecret=e8430a58853e594b727aaabec5ff07b4&wsABSTime=67bfb339&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/2500/2500.m3u8?innersid=14376814927189243292&wsSecret=332203c5ef454e4e1ee7b3107d5a3b44&wsABSTime=67bfb3bc&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://cc2025-ynbit.ifengli.com:2000/live/cctv-1hd/2500/2500.m3u8?innersid=4162779228835196684&wsSecret=5fed6f41fd16e5c31d8549ecedcd6295&wsABSTime=67bfb321&us=9369b7b3d27936006480582ca7dc1518
CCTV1,央视频道,offline,N/A,http://180.140.132.249:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://180.140.132.248:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://180.140.132.252:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://180.140.132.250:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://180.140.132.247:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://180.140.132.251:9901/tsfile/live/0001_2.m3u8
CCTV1,央视频道,offline,N/A,http://116.149.224.120:9901/tsfile/live/1000_1.m3u8
CCTV1,央视频道,offline,N/A,http://116.149.224.54:9901/tsfile/live/1000_1.m3u8
CCTV1,央视频道,offline,N/A,http://itv.nctv.top:35455/gaoma/cctv1.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.199.171:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,https://live.v1.mk/api/bestv.php?id=cctv1hd8m%2F8000000
CCTV1,央视频道,offline,N/A,http://101.66.199.239:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,online,0.49s,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV1,央视频道,offline,N/A,http://101.66.198.84:9901/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://223.159.9.168:8099/tsfile/live/0001_1.m3u8
CCTV1,央视频道,offline,N/A,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1&AUTHINFO=FABqh274XDn8fkurD5614t+1RvYajgx+a3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom+XaXZYzB%2FQfYjeYzGgKhP%2Fdo+Xpr4quVxlkA+ubKvbU1XwJFRgrbX+nTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j+Xtwhj%2FIuXf1hJAU0X+heT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV1,央视频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.129:8008
CCTV1,央视频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.129:8008
CCTV2,央视频道,offline,8.66s,http://113.57.20.158:9901/tsfile/live/1021_1.m3u8
CCTV2,央视频道,online,6.61s,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8
CCTV2,央视频道,online,0.52s,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.72s,http://111.9.163.109:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,offline,N/A,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.58s,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.57s,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.56s,http://116.128.242.83:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.60s,http://223.241.247.214:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,offline,N/A,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.48s,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8
CCTV2,央视频道,online,0.63s,http://61.136.67.238:50085/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.55s,http://61.157.139.15:9901/tsfile/live/2372_1.m3u8
CCTV2,央视频道,offline,N/A,http://nas.suntao.online:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,央视频道,offline,N/A,http://218.13.14.6:60050/tsfile/live/1002_1.m3u8
CCTV2,央视频道,online,0.85s,http://171.120.110.203:9003//hls/2/index.m3u8
CCTV2,央视频道,online,0.71s,http://110.53.52.63:8888/newlive/live/hls/3/live.m3u8
CCTV2,央视频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV2,央视频道,offline,N/A,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV2,央视频道,online,0.53s,http://112.123.243.37:50085/tsfile/live/0002_1.m3u8
CCTV2,央视频道,offline,N/A,http://222.241.134.209:8099/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.48s,http://42.48.105.224:9002/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.51s,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,online,0.93s,http://183.223.157.33:9901/tsfile/live/0002_1.m3u8
CCTV2,央视频道,offline,N/A,http://dsj.motem.top:8880/gaoma/cctv2.m3u8
CCTV2,央视频道,online,3.84s,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv2
CCTV2,央视频道,offline,N/A,http://nas.suntao.online:35455/gaoma/cctv2.m3u8
